match_id,kills,deaths,player_slot,hero_id,start_time,duration,first_blood_time,leagueid,game_mode,last_hits,xp_per_min,denies,radiant_win,gold_per_min,cluster,assists,lobby_type,leaver_status,kd_ratio,picks_bans
3053929952,"{2,17,0,8,0,1,3,1,2,2}","{1,2,2,1,3,7,7,5,4,4}","{0,1,2,3,4,128,129,130,131,132}","{102,82,28,8,37,90,76,97,4,99}",1489452367,2292,245,5157,2,"{136,386,62,282,26,88,223,111,100,320}","{446,720,379,555,216,239,451,324,322,491}","{1,3,1,9,6,1,13,0,1,5}",t,"{458,864,381,640,280,258,461,330,292,537}",121,"{14,6,13,10,16,3,3,5,4,3}",1,"{0,0,0,0,0,0,0,0,0,0}","{2,8.5,0,8,0,0.14285714285714,0.42857142857143,0.2,0.5,0.5}",
3053760825,"{1,9,1,8,0,1,0,1,3,1}","{0,2,2,0,2,7,6,2,3,1}","{0,1,2,3,4,128,129,130,131,132}","{97,106,37,54,84,9,38,90,89,103}",1489437864,1859,100,5157,2,"{110,175,81,214,20,103,125,104,275,22}","{431,621,314,545,262,231,334,267,365,206}","{0,22,2,5,0,1,8,1,11,1}",t,"{450,591,406,751,302,288,313,298,533,213}",121,"{9,1,9,6,13,2,5,2,1,4}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,4.5,0.5,8,0,0.14285714285714,0,0.5,1,1}",
3053809319,"{4,2,0,1,1,0,15,1,4,1}","{5,6,1,6,3,1,0,1,2,4}","{0,1,2,3,4,128,129,130,131,132}","{73,103,112,20,84,102,82,90,8,107}",1489441471,1663,257,5157,2,"{231,67,64,85,11,103,359,111,186,15}","{517,273,227,233,197,429,992,325,463,248}","{5,5,1,12,1,3,5,1,12,2}",f,"{767,265,223,238,156,455,999,445,594,297}",121,"{2,5,3,2,3,17,4,13,10,15}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.8,0.33333333333333,0,0.16666666666667,0.33333333333333,0,15,1,2,0.25}",
3053613994,"{1,6,7,2,12,1,9,4,4,20}","{10,4,6,10,8,8,7,4,4,5}","{0,1,2,3,4,128,129,130,131,132}","{20,8,86,16,46,51,11,96,37,52}",1489430266,2984,38,5157,2,"{43,368,134,153,567,60,437,245,53,417}","{355,527,405,422,553,425,555,558,516,553}","{0,18,3,0,9,25,27,1,2,10}",f,"{285,559,408,387,732,377,702,553,360,771}",201,"{15,8,13,12,3,23,18,27,25,15}",1,"{0,1,0,0,1,0,1,0,1,0}","{0.1,1.5,1.1666666666667,0.2,1.5,0.125,1.2857142857143,1,1,4}",
3053707349,"{3,1,9,15,12,4,8,5,1,9}","{7,7,4,4,6,7,7,8,11,8}","{0,1,2,3,4,128,129,130,131,132}","{86,84,104,63,2,37,74,96,71,98}",1489434784,3700,0,5157,2,"{61,92,305,714,336,104,530,269,48,574}","{415,450,447,446,449,372,447,457,307,446}","{2,0,5,7,2,4,31,1,1,2}",t,"{357,379,538,868,574,307,675,423,251,672}",201,"{16,27,17,19,18,11,9,14,19,11}",1,"{0,0,0,1,0,0,1,0,1,0}","{0.42857142857143,0.14285714285714,2.25,3.75,2,0.57142857142857,1.1428571428571,0.625,0.090909090909091,1.125}",
3053793520,"{4,2,6,9,13,0,4,3,1,3}","{6,2,1,2,0,7,6,8,7,7}","{0,1,2,3,4,128,129,130,131,132}","{86,84,88,104,48,107,106,65,20,8}",1489439991,1805,169,5157,2,"{41,12,65,168,306,16,136,122,45,187}","{314,394,451,642,674,222,454,323,239,451}","{0,0,4,15,11,1,5,4,1,1}",t,"{361,339,400,577,812,189,396,343,227,448}",202,"{13,22,15,12,15,7,5,5,4,4}",1,"{0,0,0,0,1,0,0,0,0,0}","{0.66666666666667,1,6,4.5,13,0,0.66666666666667,0.375,0.14285714285714,0.42857142857143}",
3053641442,"{0,0,8,11,0,2,0,3,0,3}","{1,3,3,1,0,4,2,3,7,4}","{0,1,2,3,4,128,129,130,131,132}","{28,84,109,80,57,20,73,54,91,51}",1489431517,2012,228,5157,2,"{90,20,351,248,80,38,334,201,44,43}","{416,312,500,568,390,233,539,445,231,272}","{5,1,19,12,0,2,1,10,1,19}",t,"{355,256,766,627,338,202,813,483,182,250}",138,"{14,11,8,5,11,5,4,2,5,5}",1,"{0,0,0,0,0,0,0,0,0,1}","{0,0,2.6666666666667,11,0,0.5,0,1,0,0.75}",
3053712988,"{6,10,5,4,5,3,1,5,14,2}","{5,4,6,5,5,7,9,5,5,4}","{0,1,2,3,4,128,129,130,131,132}","{101,106,48,103,41,86,91,104,59,102}",1489435078,3149,251,5157,2,"{19,367,348,79,289,103,41,179,397,206}","{275,524,441,330,525,333,270,453,531,426}","{1,3,12,1,7,7,0,5,15,10}",f,"{245,532,431,248,487,379,266,434,735,410}",132,"{20,15,16,22,14,11,14,12,6,13}",1,"{0,0,0,0,0,0,0,0,0,0}","{1.2,2.5,0.83333333333333,0.8,1,0.42857142857143,0.11111111111111,1,2.8,0.5}",
3053559844,"{1,6,0,3,1,4,6,3,2,1}","{2,4,3,2,5,3,0,2,5,2}","{0,1,2,3,4,128,129,130,131,132}","{96,46,50,70,107,71,8,37,65,102}",1489427939,1630,313,5157,2,"{128,189,41,149,18,19,166,47,91,126}","{403,482,229,397,264,282,532,258,372,485}","{1,11,1,2,0,0,6,4,1,12}",f,"{363,504,221,400,222,327,630,402,433,484}",123,"{8,4,8,4,11,9,7,8,13,8}",1,"{0,0,0,0,0,0,0,1,0,0}","{0.5,1.5,0,1.5,0.2,1.3333333333333,6,1.5,0.4,0.5}",
3053629192,"{1,2,4,1,1,0,0,0,1,0}","{1,0,0,0,0,3,2,1,3,2}","{0,1,2,3,4,128,129,130,131,132}","{102,76,28,54,37,84,109,50,16,98}",1489430951,1015,52,5157,2,"{80,105,29,85,20,3,99,19,66,99}","{395,454,312,388,249,116,329,209,317,378}","{3,6,0,5,0,0,12,5,2,2}",t,"{484,558,402,489,317,131,374,193,291,348}",123,"{5,3,4,6,4,0,1,0,0,1}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,2,4,1,1,0,0,0,0.33333333333333,0}",
3053678551,"{3,8,2,2,1,1,1,1,1,0}","{1,1,0,0,2,4,3,2,4,4}","{0,1,2,3,4,128,129,130,131,132}","{29,74,37,8,84,71,95,75,97,106}",1489433289,1666,328,5157,2,"{116,197,68,223,20,29,191,35,113,148}","{475,699,393,494,232,236,412,211,306,412}","{1,29,4,14,1,0,6,0,0,3}",t,"{468,700,415,668,291,244,487,215,311,380}",123,"{6,3,9,10,8,3,2,3,2,1}",1,"{0,0,0,0,0,0,0,1,0,0}","{3,8,2,2,0.5,0.25,0.33333333333333,0.5,0.25,0}",
3053424880,"{0,0,0,1,2,0,11,5,1,5}","{4,3,5,2,8,2,0,0,1,0}","{0,1,2,3,4,128,129,130,131,132}","{93,95,84,111,65,86,70,76,55,16}",1489422339,1596,81,5157,2,"{132,139,34,43,80,14,140,182,120,62}","{303,396,243,255,322,297,546,632,325,373}","{18,39,0,0,6,0,9,16,0,3}",f,"{335,340,204,194,275,291,606,617,412,383}",182,"{2,2,2,3,1,17,6,6,13,8}",1,"{0,0,0,0,0,0,0,0,1,0}","{0,0,0,0.5,0.25,0,11,5,1,5}",
3053502388,"{3,2,0,2,0,4,3,11,2,4}","{4,7,6,4,4,1,1,1,0,4}","{0,1,2,3,4,128,129,130,131,132}","{54,106,5,28,33,86,95,75,96,18}",1489425429,1486,0,5157,2,"{98,86,27,18,135,29,171,159,126,21}","{347,302,220,241,351,385,537,524,466,335}","{5,7,0,0,12,4,3,37,13,1}",f,"{345,314,197,244,389,366,601,627,479,324}",184,"{2,2,3,4,3,12,15,10,15,11}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.75,0.28571428571429,0,0.5,0,4,3,11,2,1}",
3053392686,"{2,5,15,0,1,6,1,4,7,3}","{2,4,3,9,4,3,2,5,5,8}","{0,1,2,3,4,128,129,130,131,132}","{84,73,8,5,97,39,90,86,93,38}",1489421142,2723,95,5157,2,"{20,437,346,41,144,450,171,59,281,265}","{409,610,606,379,513,606,344,399,603,595}","{1,4,16,0,7,12,2,0,0,11}",t,"{267,944,696,253,406,694,387,363,525,479}",131,"{14,9,6,14,16,8,10,14,8,10}",1,"{0,0,0,0,0,0,0,0,1,0}","{1,1.25,5,0,0.25,2,0.5,0.8,1.4,0.375}",
3053500877,"{3,1,0,4,7,2,14,12,2,12}","{8,9,5,6,14,2,2,2,6,3}","{0,1,2,3,4,128,129,130,131,132}","{63,86,107,74,2,84,75,8,103,51}",1489425372,3429,181,5157,2,"{468,81,79,413,255,37,379,500,68,154}","{484,262,371,478,377,369,482,481,354,481}","{3,0,0,5,4,0,38,13,0,44}",f,"{533,262,305,533,394,276,657,711,296,429}",137,"{8,6,8,5,1,26,15,12,21,19}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.375,0.11111111111111,0,0.66666666666667,0.5,1,7,6,0.33333333333333,4}",
3053386900,"{7,4,1,0,1,1,12,2,1,8}","{6,1,4,9,5,6,0,3,3,2}","{0,1,2,3,4,128,129,130,131,132}","{18,65,96,91,75,107,11,33,79,52}",1489420940,2414,306,5157,2,"{333,219,274,33,102,33,373,237,28,293}","{570,522,448,299,356,222,692,551,291,614}","{10,6,0,0,5,2,20,11,0,11}",f,"{594,442,439,221,320,240,752,549,250,598}",201,"{5,8,7,11,7,13,6,14,16,9}",1,"{0,0,0,0,1,0,1,1,1,0}","{1.1666666666667,4,0.25,0,0.2,0.16666666666667,12,0.66666666666667,0.33333333333333,4}",
3053487404,"{8,2,2,1,0,1,5,4,2,9}","{4,2,5,6,5,4,2,1,4,2}","{0,1,2,3,4,128,129,130,131,132}","{93,94,55,28,30,107,11,96,50,70}",1489424840,2253,171,5157,2,"{226,399,142,33,43,33,314,175,29,186}","{449,596,291,271,223,315,708,492,368,502}","{5,7,1,0,1,2,22,3,2,16}",f,"{471,579,330,234,219,331,735,514,311,581}",201,"{4,3,8,11,7,14,9,15,15,7}",1,"{1,1,0,0,0,0,1,0,1,0}","{2,1,0.4,0.16666666666667,0,0.25,2.5,4,0.5,4.5}",
3052963609,"{1,1,12,2,17,3,4,5,3,2}","{5,4,0,6,2,4,8,6,9,8}","{0,1,2,3,4,128,129,130,131,132}","{107,96,74,86,8,20,11,52,84,60}",1489407875,2494,0,5157,2,"{15,134,332,25,272,233,275,197,20,110}","{353,455,664,309,569,514,467,464,265,329}","{0,0,5,6,16,21,37,3,4,1}",t,"{315,399,736,308,652,539,480,437,200,328}",186,"{25,29,13,19,11,10,7,6,5,5}",1,"{0,0,1,0,0,0,0,0,0,0}","{0.2,0.25,12,0.33333333333333,8.5,0.75,0.5,0.83333333333333,0.33333333333333,0.25}",
3053096022,"{15,7,0,0,4,1,2,6,1,1}","{1,3,4,3,0,7,8,1,5,6}","{0,1,2,3,4,128,129,130,131,132}","{70,95,71,84,65,14,28,74,87,54}",1489411816,2120,110,5157,2,"{214,219,62,18,147,34,95,254,16,219}","{554,475,332,397,458,229,383,553,180,464}","{12,16,2,0,1,1,2,6,1,9}",t,"{585,539,298,249,449,215,325,597,198,419}",185,"{5,11,16,18,16,6,6,4,5,6}",1,"{0,0,0,0,0,0,0,1,0,1}","{15,2.3333333333333,0,0,4,0.14285714285714,0.25,6,0.2,0.16666666666667}",
3053242812,"{9,19,2,2,6,1,2,9,0,5}","{1,2,7,4,4,8,9,5,10,6}","{0,1,2,3,4,128,129,130,131,132}","{54,106,28,90,55,84,96,70,112,73}",1489416116,2586,315,5157,2,"{239,179,53,171,203,21,122,221,34,483}","{586,639,470,451,521,236,381,583,199,649}","{28,15,1,4,2,2,0,13,1,5}",t,"{538,532,345,395,463,211,306,478,183,977}",188,"{12,13,25,21,26,8,11,7,4,9}",1,"{0,0,0,0,0,0,0,1,0,0}","{9,9.5,0.28571428571429,0.5,1.5,0.125,0.22222222222222,1.8,0,0.83333333333333}",
3053093384,"{7,1,3,8,2,2,1,0,3,2}","{0,3,2,1,2,6,3,1,7,4}","{0,1,2,3,4,128,129,130,131,132}","{54,90,86,106,96,74,7,93,60,5}",1489411744,1654,84,5157,2,"{161,87,24,192,117,136,35,134,78,28}","{509,314,369,658,422,452,267,397,276,228}","{8,2,1,23,19,10,1,4,6,3}",t,"{591,363,327,606,428,410,211,334,271,205}",137,"{6,2,10,3,12,2,4,3,1,4}",1,"{0,0,0,0,0,1,0,0,0,0}","{7,0.33333333333333,1.5,8,1,0.33333333333333,0.33333333333333,0,0.42857142857143,0.5}",
3053203589,"{12,3,1,14,2,7,1,3,15,8}","{2,4,13,6,9,6,7,10,6,6}","{0,1,2,3,4,128,129,130,131,132}","{1,86,90,74,97,17,84,88,54,40}",1489414959,3323,118,5157,2,"{676,72,102,315,131,460,38,87,317,271}","{497,505,314,509,467,496,315,393,502,498}","{5,1,1,9,8,14,1,3,7,0}",t,"{908,383,303,612,362,617,238,267,504,457}",137,"{13,22,12,16,20,15,12,11,6,15}",1,"{0,0,0,0,0,0,0,0,0,0}","{6,0.75,0.076923076923077,2.3333333333333,0.22222222222222,1.1666666666667,0.14285714285714,0.3,2.5,1.3333333333333}",
3052725785,"{5,8,3,2,4,3,0,7,2,5}","{1,4,6,5,1,6,5,6,1,5}","{0,1,2,3,4,128,129,130,131,132}","{54,11,52,84,65,28,87,70,55,63}",1489399325,1850,130,5157,2,"{177,243,54,8,71,19,9,153,213,109}","{507,570,305,311,373,228,227,424,447,335}","{11,18,2,5,5,0,2,11,1,13}",t,"{587,680,366,301,405,216,182,430,445,359}",185,"{8,12,12,13,14,11,12,5,8,4}",1,"{0,0,0,0,0,0,0,0,0,0}","{5,2,0.5,0.4,4,0.5,0,1.1666666666667,2,1}",
3052819508,"{12,6,4,0,5,1,0,1,3,0}","{1,1,2,1,1,7,4,5,4,7}","{0,1,2,3,4,128,129,130,131,132}","{52,11,20,28,33,51,50,76,61,95}",1489402960,1591,40,5157,2,"{218,268,25,45,108,21,18,153,187,132}","{573,629,392,416,494,171,178,435,483,326}","{9,13,0,5,15,9,0,20,8,8}",t,"{622,622,323,320,460,192,172,446,480,357}",184,"{7,11,16,16,12,3,3,2,2,1}",1,"{0,0,0,0,0,0,0,0,0,0}","{12,6,2,0,5,0.14285714285714,0,0.2,0.75,0}",
3052573239,"{2,5,2,2,1,5,8,3,1,5}","{3,4,2,9,5,1,3,4,4,0}","{0,1,2,3,4,128,129,130,131,132}","{74,8,55,107,86,85,11,96,20,80}",1489393013,2067,176,5157,2,"{306,211,176,32,53,24,307,183,34,259}","{658,500,332,204,227,299,729,494,320,576}","{13,9,1,0,1,2,9,2,5,10}",f,"{613,453,353,195,237,289,684,449,266,631}",224,"{6,2,5,8,5,16,10,17,14,7}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.66666666666667,1.25,1,0.22222222222222,0.2,5,2.6666666666667,0.75,0.25,5}",
3052656122,"{0,7,6,4,5,7,13,2,3,6}","{8,8,7,7,2,4,3,2,9,4}","{0,1,2,3,4,128,129,130,131,132}","{20,11,2,107,80,8,35,29,14,37}",1489396506,2893,29,5157,2,"{75,298,247,77,442,352,316,179,102,89}","{401,539,516,379,570,574,571,570,459,551}","{4,8,0,3,11,11,16,3,0,1}",f,"{273,477,447,351,639,602,580,398,333,382}",224,"{16,7,7,14,11,14,10,21,20,19}",1,"{0,0,0,0,0,0,0,0,0,0}","{0,0.875,0.85714285714286,0.57142857142857,2.5,1.75,4.3333333333333,1,0.33333333333333,1.5}",
3052759824,"{1,5,4,5,11,7,13,4,6,3}","{11,6,9,5,2,6,6,3,5,6}","{0,1,2,3,4,128,129,130,131,132}","{37,76,16,107,80,63,8,65,62,87}",1489400672,3188,55,5157,2,"{35,387,269,61,494,315,373,149,45,81}","{283,521,408,418,517,520,518,481,423,360}","{1,25,8,0,10,5,10,1,3,1}",f,"{185,516,423,363,635,638,704,420,401,373}",224,"{16,10,19,18,8,20,9,27,22,20}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.090909090909091,0.83333333333333,0.44444444444444,1,5.5,1.1666666666667,2.1666666666667,1.3333333333333,1.2,0.5}",
3052509281,"{13,3,0,3,2,7,4,6,8,8}","{4,11,5,6,7,5,4,5,2,5}","{0,1,2,3,4,128,129,130,131,132}","{73,56,5,50,96,95,20,28,8,88}",1489390119,2691,0,5157,2,"{495,166,101,78,134,331,42,59,452,70}","{624,383,308,341,283,613,334,444,620,464}","{3,13,1,2,1,5,3,1,20,9}",f,"{953,346,275,269,294,607,283,331,751,414}",154,"{5,8,13,16,10,18,18,17,17,16}",1,"{0,0,0,0,0,0,0,0,0,0}","{3.25,0.27272727272727,0,0.5,0.28571428571429,1.4,1,1.2,4,1.6}",
3052604418,"{5,3,16,4,3,18,17,2,8,3}","{8,10,6,14,10,6,6,6,4,9}","{0,1,2,3,4,128,129,130,131,132}","{97,50,8,86,96,106,70,107,63,88}",1489394357,3581,103,5157,2,"{306,71,733,76,206,573,336,139,366,94}","{472,306,479,417,427,462,466,464,461,469}","{2,2,14,1,1,9,20,6,5,0}",f,"{508,261,884,297,347,691,555,403,531,387}",154,"{17,16,11,21,19,21,22,31,24,23}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.625,0.3,2.6666666666667,0.28571428571429,0.3,3,2.8333333333333,0.33333333333333,2,0.33333333333333}",
3052725203,"{6,2,11,1,1,2,1,2,0,0}","{2,2,0,2,0,4,2,7,2,6}","{0,1,2,3,4,128,129,130,131,132}","{8,20,63,84,57,11,9,107,5,88}",1489399302,1798,101,5157,2,"{212,39,214,6,67,263,220,64,83,36}","{566,294,513,295,403,559,463,235,267,250}","{18,1,16,2,1,8,20,1,3,0}",t,"{623,329,713,283,407,555,496,259,288,215}",155,"{10,14,5,16,10,3,2,3,2,4}",1,"{0,0,0,0,0,0,0,0,0,0}","{3,1,11,0.5,1,0.5,0.5,0.28571428571429,0,0}",
3052432253,"{3,3,4,1,4,12,7,6,5,0}","{5,7,7,6,6,2,5,1,6,1}","{0,1,2,3,4,128,129,130,131,132}","{69,16,35,8,87,74,20,96,14,37}",1489386334,1894,116,5157,2,"{66,152,231,197,22,269,132,143,56,53}","{364,447,478,419,200,871,510,511,416,522}","{0,4,22,18,1,11,10,1,2,2}",f,"{354,380,477,443,227,769,485,425,353,314}",224,"{8,6,4,4,7,11,17,15,13,25}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.6,0.42857142857143,0.57142857142857,0.16666666666667,0.66666666666667,6,1.4,6,0.83333333333333,0}",
3052498927,"{5,10,3,6,1,3,1,3,4,1}","{1,3,2,5,2,5,8,4,2,6}","{0,1,2,3,4,128,129,130,131,132}","{63,98,96,14,87,23,108,43,8,50}",1489389638,1751,223,5157,2,"{237,198,156,41,22,27,141,156,215,33}","{637,566,533,438,333,279,366,490,491,302}","{19,6,0,1,1,2,0,7,15,2}",t,"{581,549,459,320,274,215,360,403,513,216}",224,"{13,7,17,16,16,5,6,7,5,10}",1,"{0,0,0,0,0,0,0,0,0,0}","{5,3.3333333333333,1.5,1.2,0.5,0.6,0.125,0.75,2,0.16666666666667}",
3052273459,"{5,4,4,14,3,5,2,9,0,2}","{7,3,1,3,4,3,7,2,12,6}","{0,1,2,3,4,128,129,130,131,132}","{86,72,96,76,84,46,5,63,28,55}",1489377564,2871,248,5157,2,"{93,395,279,380,17,387,100,372,48,194}","{459,543,577,582,315,574,316,575,299,352}","{3,18,3,21,1,15,2,17,1,0}",t,"{372,597,494,647,268,637,294,570,218,340}",151,"{13,17,16,7,14,10,7,6,4,14}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.71428571428571,1.3333333333333,4,4.6666666666667,0.75,1.6666666666667,0.28571428571429,4.5,0,0.33333333333333}",
3052353620,"{8,0,3,6,6,0,2,1,0,2}","{1,1,2,0,1,6,6,3,4,4}","{0,1,2,3,4,128,129,130,131,132}","{95,86,88,8,28,87,18,55,73,84}",1489382107,1578,162,5157,2,"{182,46,47,198,49,13,127,121,213,8}","{548,308,469,543,405,180,335,367,402,126}","{9,0,2,14,0,2,11,0,2,4}",t,"{712,404,464,714,486,164,353,364,659,155}",156,"{11,11,13,7,11,4,2,3,2,1}",1,"{0,0,0,0,0,0,0,0,0,1}","{8,0,1.5,6,6,0,0.33333333333333,0.33333333333333,0,0.5}",
3052409831,"{1,1,0,2,0,9,3,5,1,2}","{6,2,3,6,3,0,0,1,1,2}","{0,1,2,3,4,128,129,130,131,132}","{112,8,57,11,84,35,50,95,28,88}",1489385178,1880,248,5157,2,"{26,201,85,243,10,209,50,227,43,50}","{221,385,241,438,171,535,274,492,318,348}","{0,25,3,8,1,14,5,9,0,2}",f,"{200,407,281,485,143,633,340,657,342,376}",154,"{1,1,2,0,2,9,13,8,12,9}",1,"{0,1,0,1,1,0,0,0,0,0}","{0.16666666666667,0.5,0,0.33333333333333,0,9,3,5,1,1}",
3052224558,"{1,7,2,2,3,0,1,0,1,3}","{1,0,0,3,1,2,2,4,4,3}","{0,1,2,3,4,128,129,130,131,132}","{86,46,28,32,80,20,90,82,88,8}",1489374355,1779,248,5157,2,"{29,289,143,27,240,13,120,250,69,189}","{324,765,480,313,555,190,252,641,264,374}","{1,7,10,1,20,3,0,3,5,10}",t,"{263,768,475,300,630,155,314,506,241,441}",224,"{5,2,6,9,6,4,0,3,3,0}",1,"{0,0,0,0,0,0,0,0,0,0}","{1,7,2,0.66666666666667,3,0,0.5,0,0.25,1}",
3052273647,"{2,4,1,1,4,2,3,5,8,9}","{4,9,5,4,6,3,5,3,0,1}","{0,1,2,3,4,128,129,130,131,132}","{50,106,96,23,48,86,107,28,109,11}",1489377575,1978,164,5157,2,"{27,172,201,37,226,49,37,110,293,255}","{227,533,400,212,450,395,312,609,607,656}","{1,7,2,0,11,4,0,1,5,16}",f,"{207,436,391,203,477,339,313,442,737,657}",224,"{7,4,7,8,7,14,18,13,11,8}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.5,0.44444444444444,0.2,0.25,0.66666666666667,0.66666666666667,0.6,1.6666666666667,8,9}",
3052338284,"{3,7,2,1,11,0,4,7,1,13}","{4,6,5,6,4,3,6,5,4,7}","{0,1,2,3,4,128,129,130,131,132}","{90,17,16,107,54,50,86,8,28,46}",1489381279,3476,161,5157,2,"{220,475,313,40,394,44,83,367,155,408}","{419,478,478,364,475,317,289,478,423,474}","{2,4,11,0,7,1,0,3,9,10}",t,"{360,530,412,272,608,237,287,558,344,626}",224,"{14,16,15,22,10,14,13,10,15,9}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.75,1.1666666666667,0.4,0.16666666666667,2.75,0,0.66666666666667,1.4,0.25,1.8571428571429}",
3052079302,"{0,2,2,3,8,6,8,2,8,3}","{7,6,6,5,5,2,2,4,1,6}","{0,1,2,3,4,128,129,130,131,132}","{90,78,102,71,99,54,97,33,80,3}",1489363429,2432,249,5157,2,"{159,175,123,86,226,320,166,193,321,24}","{329,449,337,349,478,678,546,540,681,303}","{1,6,4,2,2,4,14,2,18,0}",f,"{328,397,297,301,489,611,491,515,639,252}",121,"{10,6,11,12,3,12,10,15,8,12}",1,"{0,0,0,0,0,0,0,0,0,0}","{0,0.33333333333333,0.33333333333333,0.6,1.6,3,4,0.5,8,0.5}",
3052125327,"{13,4,5,12,0,4,9,5,6,14}","{6,10,6,10,7,6,4,9,10,8}","{0,1,2,3,4,128,129,130,131,132}","{106,38,91,70,85,90,54,97,107,98}",1489367245,3070,290,5157,2,"{334,248,135,212,73,207,268,137,60,391}","{553,537,315,434,332,435,539,538,416,538}","{15,13,0,18,0,3,4,4,0,10}",f,"{541,415,302,399,319,433,567,376,389,667}",123,"{13,13,15,15,24,20,23,20,20,17}",1,"{0,0,0,0,0,0,0,0,0,0}","{2.1666666666667,0.4,0.83333333333333,1.2,0,0.66666666666667,2.25,0.55555555555556,0.6,1.75}",
3052186521,"{4,3,0,6,0,4,6,6,1,5}","{5,4,6,2,5,3,2,2,3,4}","{0,1,2,3,4,128,129,130,131,132}","{109,60,33,63,107,90,73,102,84,20}",1489371785,2227,289,5157,2,"{325,100,195,219,31,138,329,114,37,161}","{471,403,404,513,219,458,647,489,250,421}","{17,1,4,14,2,2,1,5,0,7}",f,"{543,340,459,484,214,475,898,452,293,489}",121,"{3,9,7,5,8,14,9,14,14,13}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.8,0.75,0,3,0,1.3333333333333,3,3,0.33333333333333,1.25}",
3052006640,"{5,12,4,1,9,0,0,1,3,5}","{3,1,4,1,0,9,7,8,6,4}","{0,1,2,3,4,128,129,130,131,132}","{28,8,50,86,98,91,51,96,11,10}",1489357479,1997,43,5157,2,"{89,185,55,36,262,11,37,161,231,248}","{516,488,318,402,796,151,238,413,481,485}","{13,18,6,2,8,1,15,0,29,7}",t,"{435,565,309,336,632,156,229,372,489,509}",201,"{24,13,14,24,10,3,6,8,2,4}",1,"{0,1,0,0,0,0,0,0,0,1}","{1.6666666666667,12,1,1,9,0,0,0.125,0.5,1.25}",
3052047947,"{1,4,6,1,5,0,1,0,0,5}","{2,0,0,2,2,6,3,2,4,2}","{0,1,2,3,4,128,129,130,131,132}","{33,107,10,37,80,84,97,50,38,8}",1489360759,1788,191,5157,2,"{177,43,251,24,222,10,188,91,100,320}","{492,384,707,292,591,258,572,372,304,562}","{9,1,23,1,12,1,2,1,4,13}",t,"{522,412,714,341,716,209,470,322,305,696}",201,"{12,10,7,11,3,2,4,3,2,1}",1,"{1,0,1,0,0,0,1,0,1,1}","{0.5,4,6,0.5,2.5,0,0.33333333333333,0,0,2.5}",
3051959931,"{2,13,0,2,9,8,4,2,7,0}","{4,4,5,7,2,3,4,6,3,11}","{0,1,2,3,4,128,129,130,131,132}","{87,11,108,91,98,102,94,28,63,107}",1489354297,2791,55,5157,2,"{72,339,150,50,373,253,411,68,358,15}","{384,537,384,304,593,525,591,367,598,215}","{6,11,2,2,12,0,8,1,7,1}",t,"{340,634,396,291,657,462,579,304,560,164}",123,"{17,9,20,15,8,10,10,15,14,18}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.5,3.25,0,0.28571428571429,4.5,2.6666666666667,1,0.33333333333333,2.3333333333333,0}",
3052019206,"{1,8,5,1,2,1,7,3,1,6}","{4,1,10,4,4,2,4,5,4,4}","{0,1,2,3,4,128,129,130,131,132}","{57,74,14,20,107,84,73,102,91,8}",1489358426,2507,183,5157,2,"{196,376,31,230,25,52,397,143,53,232}","{520,658,241,416,240,352,589,367,330,418}","{2,21,1,3,0,1,3,0,1,14}",f,"{437,702,268,401,227,308,966,411,301,522}",121,"{12,5,10,15,11,11,7,15,13,8}",1,"{0,0,0,0,0,0,0,0,0,0}","{0.25,8,0.5,0.25,0.5,0.5,1.75,0.6,0.25,1.5}",
3051844059,"{0,5,4,11,5,9,6,4,0,1}","{7,6,4,1,3,4,7,7,3,4}","{0,1,2,3,4,128,129,130,131,132}","{20,51,16,72,73,8,46,2,86,75}",1489347913,2409,286,5157,2,"{33,65,89,312,447,353,368,121,51,74}","{317,356,509,683,653,604,685,381,313,335}","{3,15,0,8,11,33,9,0,2,1}",t,"{255,389,380,659,1011,662,650,335,278,310}",201,"{10,12,15,10,13,7,9,5,15,13}",1,"{0,0,0,0,1,1,1,0,0,1}","{0,0.83333333333333,1,11,1.6666666666667,2.25,0.85714285714286,0.57142857142857,0,0.25}",
